wavelength,200.383430568598,200.780837306739,201.178205735456,201.575535840127,201.972827606127,202.370081018831,202.767296063617,203.164472725861,203.561610990937,203.958710844224,204.355772271096,204.752795256931,205.149779787103,205.54672584699,205.943633421967,206.340502497411,206.737333058698,207.134125091203,207.530878580303,207.927593511375,208.324269869794,208.720907640936,209.117506810178,209.514067362896,209.910589284465,210.307072560263,210.703517175664,211.099923116046,211.496290366785,211.892618913256,212.288908740836,212.685159834901,213.081372180826,213.47754576399,213.873680569766,214.269776583532,214.665833790663,215.061852176537,215.457831726528,215.853772426013,216.249674260369,216.64553721497,217.041361275195,217.437146426418,217.832892654016,218.228599943364,218.62426827984,219.019897648819,219.415488035678,219.811039425792,220.206551804538,220.602025157291,220.997459469429,221.392854726326,221.78821091336,222.183528015907,222.578806019342,222.974044909041,223.369244670382,223.764405288739,224.15952674949,224.554609038009,224.949652139675,225.344656039862,225.739620723946,226.134546177305,226.529432385313,226.924279333348,227.319087006785,227.713855391,228.10858447137,228.503274233271,228.897924662078,229.292535743169,229.687107461919,230.081639803704,230.476132753901,230.870586297885,231.265000421033,231.659375108721,232.053710346325,232.448006119221,232.842262412786,233.236479212395,233.630656503425,234.024794271251,234.418892501251,234.812951178799,235.206970289273,235.600949818048,235.994889750501,236.388790072007,236.782650767943,237.176471823685,237.570253224609,237.963994956092,238.357697003509,238.751359352236,239.14498198765,239.538564895127,239.932108060043,240.325611467774,240.719075103696,241.112498953186,241.505883001619,241.899227234372,242.292531636821,242.685796194342,243.079020892311,243.472205716104,243.865350651098,244.258455682668,244.651520796191,245.044545977043,245.4375312106,245.830476482238,246.223381777333,246.616247081262,247.009072379401,247.401857657125,247.794602899811,248.187308092835,248.579973221574,248.972598271402,249.365183227698,249.757728075835,250.150232801192,250.542697389144,250.935121825066,251.327506094336,251.719850182329,252.112154074422,252.50441775599,252.89664121241,253.288824429058,253.680967391311,254.073070084543,254.465132494132,254.857154605453,255.249136403883,255.641077874798,256.032979003574,256.424839775586,256.816660176213,257.208440190828,257.600179804809,257.991879003532,258.383537772373,258.775156096707,259.166733961912,259.558271353363,259.949768256437,260.341224656509,260.732640538955,261.124015889153,261.515350692478,261.906644934305,262.297898600012,262.689111674975,263.080284144569,263.471415994171,263.862507209157,264.253557774902,264.644567676784,265.035536900179,265.426465430461,265.817353253009,266.208200353197,266.599006716402,266.989772328,267.380497173367,267.77118123788,268.161824506914,268.552426965846,268.942988600051,269.333509394907,269.723989335788,270.114428408072,270.504826597134,270.895183888351,271.285500267098,271.675775718752,272.06601022869,272.456203782286,272.846356364917,273.23646796196,273.62653855879,274.016568140784,274.406556693318,274.796504201768,275.18641065151,275.57627602792,275.966100316375,276.35588350225,276.745625570922,277.135326507767,277.52498629816,277.914604927479,278.304182381099,278.693718644397,279.083213702748,279.472667541529,279.862080146116,280.251451501885,280.640781594212,281.030070408473,281.419317930045,281.808524144303,282.197689036624,282.586812592384,282.975894796959,283.364935635725,283.753935094059,284.142893157336,284.531809810932,284.920685040225,285.309518830589,285.698311167401,286.087062036038,286.475771421875,286.864439310288,287.253065686654,287.641650536349,288.030193844749,288.41869559723,288.807155779168,289.19557437594,289.583951372921,289.972286755487,290.360580509016,290.748832618882,291.137043070463,291.525211849134,291.913338940271,292.301424329251,292.689468001449,293.077469942243,293.465430137007,293.853348571118,294.241225229953,294.629060098887,295.016853163297,295.404604408558,295.792313820047,296.179981383141,296.567607083214,296.955190905644,297.342732835806,297.730232859077,298.117690960832,298.505107126448,298.892481341302,299.279813590768,299.667103860224,300.054352135045,300.441558400608,300.828722642289,301.215844845464,301.602924995508,301.989963077799,302.376959077712,302.763912980624,303.15082477191,303.537694436947,303.924521961111,304.311307329778,304.698050528324,305.084751542126,305.471410356559,305.858026957,306.244601328825,306.631133457409,307.01762332813,307.404070926363,307.790476237484,308.17683924687,308.563159939896,308.949438301939,309.335674318376,309.721867974581,310.108019255932,310.494128147804,310.880194635573,311.266218704616,311.65220034031,312.038139528029,312.42403625315,312.809890501049,313.195702257103,313.581471506688,313.967198235179,314.352882427953,314.738524070386,315.124123147855,315.509679645734,315.895193549401,316.280664844232,316.666093515602,317.051479548889,317.436822929467,317.822123642714,318.207381674004,318.592597008716,318.977769632223,319.362899529904,319.747986687134,320.133031089288,320.518032721744,320.902991569877,321.287907619064,321.67278085468,322.057611262102,322.442398826706,322.827143533869,323.211845368965,323.596504317372,323.981120364465,324.365693495621,324.750223696215,325.134710951625,325.519155247226,325.903556568394,326.287914900505,326.672230228936,327.056502539063,327.440731816261,327.824918045908,328.209061213378,328.593161304049,328.977218303296,329.361232196496,329.745202969024,330.129130606258,330.513015093572,330.896856416343,331.280654559948,331.664409509762,332.048121251162,332.431789769524,332.815415050223,333.198997078636,333.58253584014,333.96603132011,334.349483503922,334.732892376953,335.116257924579,335.499580132175,335.882858985119,336.266094468786,336.649286568552,337.032435269794,337.415540557887,337.798602418208,338.181620836133,338.564595797038,338.947527286299,339.330415289293,339.713259791395,340.096060777982,340.478818234429,340.861532146114,341.244202498411,341.626829276698,342.00941246635,342.391952052744,342.774448021255,343.15690035726,343.539309046135,343.921674073257,344.303995424,344.686273083742,345.068507037858,345.450697271726,345.832843770719,346.214946520216,346.597005505592,346.979020712224,347.360992125487,347.742919730757,348.124803513411,348.506643458825,348.888439552375,349.270191779437,349.651900125387,350.033564575602,350.415185115458,350.79676173033,351.178294405595,351.559783126629,351.941227878808,352.322628647508,352.703985418107,353.085298175978,353.4665669065,353.847791595047,354.228972226996,354.610108787724,354.991201262606,355.372249637018,355.753253896337,356.134214025939,356.515130011199,356.896001837495,357.276829490202,357.657612954697,358.038352216354,358.419047260552,358.799698072665,359.180304638071,359.560866942144,359.941384970262,360.3218587078,360.702288140134,361.082673252641,361.463014030697,361.843310459678,362.22356252496,362.60377021192,362.983933505933,363.364052392375,363.744126856623,364.124156884053,364.504142460041,364.884083569963,365.263980199195,365.643832333114,366.023639957095,366.403403056515,366.78312161675,367.162795623176,367.542425061169,367.922009916105,368.301550173361,368.681045818313,369.060496836336,369.439903212807,369.819264933102,370.198581982597,370.577854346669,370.957082010693,371.336264960046,371.715403180103,372.094496656242,372.473545373837,372.852549318266,373.231508474904,373.610422829127,373.989292366312,374.368117071835,374.746896931072,375.125631929399,375.504322052192,375.882967284828,376.261567612682,376.64012302113,377.01863349555,377.397099021316,377.775519583806,378.153895168395,378.532225760459,378.910511345375,379.288751908518,379.666947435266,380.045097910993,380.423203321076,380.801263650892,381.179278885816,381.557249011225,381.935174012494,382.313053875,382.690888584119,383.068678125228,383.446422483701,383.824121644916,384.201775594249,384.579384317075,384.956947798772,385.334466024714,385.711938980278,386.089366650841,386.466749021778,386.844086078466,387.221377806281,387.598624190598,387.975825216795,388.352980870246,388.730091136329,389.10715600042,389.484175447894,389.861149464128,390.238078034498,390.61496114438,390.99179877915,391.368590924184,391.745337564859,392.122038686551,392.498694274636,392.875304314489,393.251868791487,393.628387691007,394.004860998424,394.381288699115,394.757670778455,395.134007221821,395.510298014589,395.886543142135,396.262742589836,396.638896343067,397.015004387204,397.391066707624,397.767083289703,398.143054118817,398.518979180342,398.894858459654,399.27069194213,399.646479613145,400.022221458076,400.397917462299,400.77356761119,401.149171890125,401.52473028448,401.900242779632,402.275709360956,402.65113001383,403.026504723628,403.401833475727,403.777116255503,404.152353048332,404.527543839591,404.902688614656,405.277787358902,405.652840057707,406.027846696445,406.402807260494,406.777721735228,407.152590106026,407.527412358262,407.902188477313,408.276918448554,408.651602257363,409.026239889115,409.400831329186,409.775376562953,410.149875575792,410.524328353078,410.898734880188,411.273095142499,411.647409125385,412.021676814225,412.395898194392,412.770073251264,413.144201970217,413.518284336627,413.892320335871,414.266309953323,414.640253174361,415.01414998436,415.388000368697,415.761804312748,416.135561801889,416.509272821496,416.882937356945,417.256555393613,417.630126916876,418.003651912109,418.377130364689,418.750562259992,419.123947583394,419.497286320271,419.870578456,420.243823975957,420.617022865517,420.990175110057,421.363280694953,421.736339605581,422.109351827318,422.482317345539,422.855236145621,423.22810821294,423.600933532871,423.973712090792,424.346443872077,424.719128862104,425.091767046249,425.464358409887,425.836902938395,426.209400617149,426.581851431525,426.954255366899,427.326612408648,427.698922542147,428.071185752773,428.443402025902,428.815571346909,429.187693701172,429.559769074066,429.931797450967,430.303778817252,430.675713158297,431.047600459477,431.419440706169,431.79123388375,432.162979977595,432.53467897308,432.906330855582,433.277935610476,433.649493223139,434.021003678948,434.392466963277,434.763883061504,435.135251959004,435.506573641154,435.87784809333,436.249075300907,436.620255249262,436.991387923772,437.362473309812,437.733511392758,438.104502157987,438.475445590875,438.846341676798,439.217190401131,439.587991749252,439.958745706537,440.32945225836,440.7001113901,441.070723087131,441.44128733483,441.811804118573,442.182273423736,442.552695235696,442.923069539828,443.293396321509,443.663675566114,444.033907259021,444.404091385605,444.774227931242,445.144316881308,445.514358221179,445.884351936233,446.254298011844,446.62419643339,446.994047186245,447.363850255787,447.733605627391,448.103313286433,448.47297321829,448.842585408339,449.212149841954,449.581666504512,449.95113538139,450.320556457962,450.689929719607,451.059255151699,451.428532739615,451.797762468732,452.166944324424,452.536078292068,452.905164357041,453.274202504719,453.643192720477,454.012134989693,454.381029297741,454.749875629998,455.118673971841,455.487424308645,455.856126625787,456.224780908643,456.593387142588,456.961945313,457.330455405254,457.698917404726,458.067331296793,458.43569706683,458.804014700214,459.172284182321,459.540505498527,459.908678634208,460.276803574741,460.644880305501,461.012908811865,461.380889079209,461.748821092908,462.11670483834,462.48454030088,462.852327465904,463.220066318789,463.58775684491,463.955399029645,464.322992858368,464.690538316456,465.058035389286,465.425484062233,465.792884320674,466.160236149984,466.527539535541,466.894794462719,467.262000916895,467.629158883446,467.996268347747,468.363329295175,468.730341711105,469.097305580914,469.464220889979,469.831087623674,470.197905767377,470.564675306463,470.931396226309,471.29806851229,471.664692149784,472.031267124166,472.397793420811,472.764271025097,473.1306999224,473.497080098095,473.863411537559,474.229694226168,474.595928149297,474.962113292325,475.328249640625,475.694337179575,476.060375894551,476.426365770928,476.792306794083,477.158198949393,477.524042222232,477.889836597978,478.255582062007,478.621278599694,478.986926196416,479.352524837549,479.718074508469,480.083575194552,480.449026881175,480.814429553713,481.179783197543,481.545087798041,481.910343340583,482.275549810545,482.640707193303,483.005815474234,483.370874638713,483.735884672117,484.100845559821,484.465757287203,484.830619839638,485.195433202502,485.560197361172,485.924912301023,486.289578007432,486.654194465775,487.018761661428,487.383279579767,487.747748206168,488.112167526008,488.476537524662,488.840858187507,489.20512949992,489.569351447275,489.933524014949,490.297647188319,490.66172095276,491.025745293649,491.389720196361,491.753645646274,492.117521628762,492.481348129203,492.845125132972,493.208852625446,493.572530592,493.936159018011,494.299737888855,494.663267189908,495.026746906547,495.390177024146,495.753557528084,496.116888403735,496.480169636475,496.843401211682,497.206583114731,497.569715330998,497.93279784586,498.295830644692,498.65881371287,499.021747035772,499.384630598773,499.747464387249,500.110248386575,500.47298258213,500.835666959288,501.198301503426,501.560886199919,501.923421034145,502.285905991479,502.648341057297,503.010726216975,503.373061455891,503.735346759418,504.097582112935,504.459767501817,504.82190291144,505.18398832718,505.546023734414,505.908009118517,506.269944464867,506.631829758838,506.993664985807,507.35545013115,507.717185180244,508.078870118464,508.440504931187,508.802089603788,509.163624121645,509.525108470133,509.886542634627,510.247926600506,510.609260353143,510.970543877917,511.331777160202,511.692960185375,512.054092938812,512.41517540589,512.776207571984,513.13718942247,513.498120942725,513.859002118125,514.219832934046,514.580613375864,514.941343428955,515.302023078696,515.662652310462,516.02323110963,516.383759461576,516.744237351676,517.104664765306,517.465041687842,517.825368104661,518.185644001138,518.54586936265,518.906044174573,519.266168422283,519.626242091156,519.986265166568,520.346237633896,520.706159478516,521.066030685803,521.425851241134,521.785621129885,522.145340337432,522.505008849152,522.86462665042,523.224193726613,523.583710063106,523.943175645277,524.3025904585,524.661954488153,525.021267719611,525.380530138251,525.739741729448,526.098902478579,526.45801237102,526.817071392147,527.176079527336,527.535036761964,527.893943081406,528.252798471039,528.611602916239,528.970356402381,529.329058914843,529.687710439,530.046310960228,530.404860463904,530.763358935404,531.121806360103,531.480202723379,531.838548010606,532.196842207162,532.555085298423,532.913277269764,533.271418106561,533.629507794191,533.987546318031,534.345533663455,534.703469815841,535.061354760565,535.419188483002,535.776970968528,536.134702202521,536.492382170355,536.850010857408,537.207588249055,537.565114330673,537.922589087637,538.280012505324,538.637384569109,538.99470526437,539.351974576482,539.709192490822,540.066358992764,540.423474067687,540.780537700965,541.137549877975,541.494510584094,541.851419804696,542.208277525159,542.565083730859,542.92183840717,543.278541539471,543.635193113137,543.991793113544,544.348341526068,544.704838336086,545.061283528973,545.417677090105,545.77401900486,546.130309258612,546.486547836739,546.842734724616,547.198869907619,547.554953371125,547.91098510051,548.266965081149,548.622893298419,548.978769737697,549.334594384358,549.690367223778,550.046088241334,550.401757422401,550.757374752357,551.112940216576,551.468453800436,551.823915489311,552.17932526858,552.534683123617,552.889989039798,553.245243002501,553.6004449971,553.955595008973,554.310693023495,554.665739026043,555.020733001992,555.375674936719,555.7305648156,556.085402624011,556.440188347328,556.794921970928,557.149603480186,557.504232860478,557.858810097182,558.213335175672,558.567808081325,558.922228799518,559.276597315626,559.630913615026,559.985177683093,560.339389505204,560.693549066735,561.047656353062,561.401711349561,561.755714041609,562.109664414581,562.463562453854,562.817408144804,563.171201472807,563.524942423239,563.878630981476,564.232267132894,564.585850862871,564.93938215678,565.292861,565.646287377906,565.999661275874,566.35298267928,566.7062515735,567.059467943911,567.412631775889,567.76574305481,568.11880176605,568.471807894985,568.824761426991,569.177662347445,569.530510641722,569.883306295199,570.236049293252,570.588739621257,570.94137726459,571.293962208628,571.646494438746,571.998973940321,572.351400698728,572.703774699345,573.056095927546,573.408364368708,573.760580008208,574.112742831422,574.464852823725,574.816909970494,575.168914257105,575.520865668934,575.872764191357,576.224609809751,576.576402509491,576.928142275954,577.279829094515,577.631462950552,577.983043829439,578.334571716554,578.686046597273,579.03746845697,579.388837281024,579.740153054809,580.091415763703,580.44262539308,580.793781928318,581.144885354792,581.495935657879,581.846932822955,582.197876835395,582.548767680577,582.899605343875,583.250389810667,583.601121066328,583.951799096235,584.302423885764,584.65299542029,585.003513685191,585.353978665841,585.704390347618,586.054748715898,586.405053756056,586.755305453469,587.105503793513,587.455648761564,587.805740342998,588.155778523191,588.50576328752,588.85569462136,589.205572510089,589.555396939081,589.905167893713,590.254885359362,590.604549321402,590.954159765212,591.303716676166,591.653220039641,592.002669841012,592.352066065657,592.701408698951,593.050697726271,593.399933132992,593.749114904491,594.098243026143,594.447317483326,594.796338261415,595.145305345785,595.494218721815,595.843078374879,596.191884290353,596.540636453614,596.889334850039,597.237979465003,597.586570283881,597.935107292052,598.283590474889,598.632019817771,598.980395306073,599.32871692517,599.67698466044,600.025198497258,600.373358421,600.721464417043,601.069516470763,601.417514567535,601.765458692737,602.113348831744,602.461184969932,602.808967092678,603.156695185357,603.504369233346,603.851989222021,604.199555136758,604.547066962933,604.894524685923,605.241928291103,605.58927776385,605.936573089539,606.283814253548,606.631001241251,606.978134038026,607.325212629248,607.672237000294,608.019207136539,608.36612302336,608.712984646133,609.059791990234,609.40654504104,609.753243783926,610.099888204268,610.446478287443,610.793014018827,611.139495383796,611.485922367726,611.832294955993,612.178613133974,612.524876887044,612.87108620058,613.217241059958,613.563341450554,613.909387357744,614.255378766904,614.601315663411,614.94719803264,615.293025859968,615.638799130771,615.984517830425,616.330181944306,616.67579145779,617.021346356254,617.366846625074,617.712292249625,618.057683215284,618.403019507427,618.748301111431,619.09352801267,619.438700196523,619.783817648363,620.128880353569,620.473888297516,620.818841465579,621.163739843136,621.508583415562,621.853372168234,622.198106086527,622.542785155818,622.887409361483,623.231978688899,623.57649312344,623.920952650484,624.265357255406,624.609706923583,624.954001640391,625.298241391206,625.642426161404,625.986555936361,626.330630701453,626.674650442057,627.018615143549,627.362524791305,627.7063793707,628.050178867112,628.393923265916,628.737612552489,629.081246712206,629.424825730443,629.768349592578,630.111818283986,630.455231790042,630.798590096124,631.141893187608,631.485141049869,631.828333668284,632.171471028229,632.514553115079,632.857579914212,633.200551411004,633.543467590829,633.886328439066,634.229133941089,634.571884082275,634.914578848,635.25721822364,635.599802194572,635.942330746171,636.284803863814,636.627221532876,636.969583738735,637.311890466766,637.654141702344,637.996337430847,638.338477637651,638.680562308131,639.022591427665,639.364564981627,639.706482955394,640.048345334342,640.390152103848,640.731903249287,641.073598756036,641.415238609471,641.756822794968,642.098351297903,642.439824103652,642.781241197592,643.122602565098,643.463908191547,643.805158062315,644.146352162777,644.487490478311,644.828572994292,645.169599696097,645.510570569101,645.851485598681,646.192344770213,646.533148069073,646.873895480637,647.214586990281,647.555222583382,647.895802245315,648.236325961457,648.576793717184,648.917205497872,649.257561288897,649.597861075636,649.938104843464,650.278292577757,650.618424263893,650.958499887246,651.298519433193,651.638482887111,651.978390234375,652.318241460361,652.658036550447,652.997775490006,653.337458264417,653.677084859055,654.016655259296,654.356169450517,654.695627418093,655.0350291474,655.374374623816,655.713663832716,656.052896759475,656.392073389471,656.731193708079,657.070257700676,657.409265352637,657.74821664934,658.087111576159,658.425950118471,658.764732261653,659.10345799108,659.442127292129,659.780740150175,660.119296550595,660.457796478766,660.796239920062,661.134626859861,661.472957283538,661.81123117647,662.149448524032,662.487609311601,662.825713524554,663.163761148265,663.501752168112,663.83968656947,664.177564337716,664.515385458226,664.853149916376,665.190857697541,665.528508787099,665.866103170425,666.203640832896,666.541121759887,666.878545936775,667.215913348936,667.553223981746,667.890477820581,668.227674850818,668.564815057832,668.901898427,669.238924943698,669.575894593301,669.912807361187,670.249663232731,670.586462193309,670.923204228298,671.259889323073,671.596517463011,671.933088633489,672.269602819881,672.606060007565,672.942460181916,673.27880332831,673.615089432124,673.951318478735,674.287490453517,674.623605341847,674.959663129101,675.295663800657,675.631607341888,675.967493738172,676.303322974885,676.639095037403,676.974809911103,677.310467581359,677.646068033549,677.981611253049,678.317097225234,678.652525935482,678.987897369167,679.323211511667,679.658468348356,679.993667864613,680.328810045811,680.663894877329,680.998922344542,681.333892432825,681.668805127556,682.00366041411,682.338458277864,682.673198704193,683.007881678474,683.342507186083,683.677075212397,684.01158574279,684.34603876264,684.680434257322,685.014772212213,685.349052612688,685.683275444125,686.017440691899,686.351548341386,686.685598377962,687.019590787004,687.353525553888,687.687402663989,688.021222102684,688.35498385535,688.688687907362,689.022334244096,689.355922850929,689.689453713236,690.022926816395,690.35634214578,690.689699686769,691.022999424736,691.356241345059,691.689425433114,692.022551674277,692.355620053923,692.688630557429,693.021583170172,693.354477877527,693.68731466487,694.020093517578,694.352814421027,694.685477360592,695.018082321651,695.350629289579,695.683118249752,696.015549187547,696.347922088339,696.680236937505,697.012493720421,697.344692422463,697.676833029007,698.00891552543,698.340939897107,698.672906129415,699.004814207729,699.336664117426,699.668455843883,700.000189372475,700.331864688578,700.663481777569,700.995040624823,701.326541215717,701.657983535627,701.989367569929,702.320693304,702.651960723215,702.98316981295,703.314320558583,703.645412945487,703.976446959041,704.307422584621,704.638339807601,704.969198613359,705.29999898727,705.630740914711,705.961424381058,706.292049371687,706.622615871974,706.953123867295,707.283573343027,707.613964284546,707.944296677227,708.274570506447,708.604785757582,708.934942416008,709.265040467101,709.595079896239,709.925060688795,710.254982830148,710.584846305672,710.914651100744,711.244397200741,711.574084591038,711.903713257011,712.233283184037,712.562794357492,712.892246762751,713.221640385192,713.55097521019,713.880251223122,714.209468409362,714.538626754289,714.867726243277,715.196766861704,715.525748594944,715.854671428375,716.183535347372,716.512340337311,716.841086383569,717.169773471522,717.498401586546,717.826970714018,718.155480839312,718.483931947806,718.812324024875,719.140657055896,719.468931026245,719.797145921298,720.125301726431,720.45339842702,720.781436008442,721.109414456072,721.437333755287,721.765193891463,722.092994849976,722.420736616202,722.748419175517,723.076042513298,723.403606614921,723.731111465761,724.058557051195,724.385943356599,724.713270367349,725.040538068822,725.367746446393,725.694895485439,726.021985171335,726.349015489459,726.675986425185,727.002897963891,727.329750090952,727.656542791744,727.983276051644,728.309949856028,728.636564190272,728.963119039752,729.289614389844,729.616050225925,729.94242653337,730.268743297555,730.595000503858,730.921198137653,731.247336184318,731.573414629228,731.899433457759,732.225392655288,732.55129220719,732.877132098843,733.202912315621,733.528632842901,733.85429366606,734.179894770473,734.505436141517,734.830917764567,735.156339625,735.481701708192,735.80700399952,736.132246484358,736.457429148084,736.782551976074,737.107614953703,737.432618066349,737.757561299386,738.082444638191,738.407268068141,738.732031574611,739.056735142978,739.381378758618,739.705962406906,740.03048607322,740.354949742934,740.679353401426,741.003697034072,741.327980626247,741.652204163328,741.976367630691,742.300471013712,742.624514297767,742.948497468232,743.272420510484,743.596283409899,743.920086151852,744.243828721721,744.56751110488,744.891133286707,745.214695252577,745.538196987867,745.861638477952,746.185019708209,746.508340664014,746.831601330743,747.154801693773,747.477941738479,747.801021450237,748.124040814424,748.446999816416,748.769898441589,749.092736675319,749.415514502982,749.738231909955,750.060888881613,750.383485403333,750.706021460491,751.028497038463,751.350912122625,751.673266698353,751.995560751024,752.317794266013,752.639967228698,752.962079624453,753.284131438655,753.60612265668,753.928053263904,754.249923245704,754.571732587456,754.893481274535,755.215169292319,755.536796626182,755.858363261501,756.179869183653,756.501314378014,756.822698829959,757.144022524865,757.465285448107,757.786487585063,758.107628921108,758.428709441618,758.74972913197,759.07068797754,759.391585963703,759.712423075836
